name,qtype,status,answer_count,class
femina.se,SOA,NOERROR,1,POSITIVE
femina.se,CAA,ERROR,0,OTHER
femina.se,HTTPS,NXDOMAIN,0,NXDOMAIN
akademibokhandeln.se,A,NOERROR,1,POSITIVE
akademibokhandeln.se,AAAA,NOERROR,0,NODATA
akademibokhandeln.se,MX,NOERROR,1,POSITIVE
akademibokhandeln.se,TXT,ERROR,0,OTHER
akademibokhandeln.se,NS,NOERROR,4,POSITIVE
akademibokhandeln.se,SOA,NOERROR,1,POSITIVE
akademibokhandeln.se,CAA,NOERROR,0,NODATA
akademibokhandeln.se,HTTPS,NXDOMAIN,0,NXDOMAIN
gummihuset.se,A,NOERROR,1,POSITIVE
gummihuset.se,AAAA,NOERROR,0,NODATA
gummihuset.se,MX,NOERROR,5,POSITIVE
gummihuset.se,TXT,NOERROR,1,POSITIVE
gummihuset.se,NS,NOERROR,3,POSITIVE
gummihuset.se,SOA,NOERROR,1,POSITIVE
gummihuset.se,CAA,NOERROR,0,NODATA
gummihuset.se,HTTPS,NXDOMAIN,0,NXDOMAIN
tankevardenet.se,A,NOERROR,2,POSITIVE
tankevardenet.se,AAAA,NOERROR,2,POSITIVE
tankevardenet.se,MX,NOERROR,0,NODATA
tankevardenet.se,TXT,NOERROR,0,NODATA
tankevardenet.se,NS,NOERROR,2,POSITIVE
tankevardenet.se,SOA,NOERROR,1,POSITIVE
tankevardenet.se,CAA,NOERROR,0,NODATA
tankevardenet.se,HTTPS,NXDOMAIN,0,NXDOMAIN
academicwork.se,A,NOERROR,1,POSITIVE
academicwork.se,AAAA,NOERROR,0,NODATA
academicwork.se,MX,NOERROR,1,POSITIVE
academicwork.se,TXT,ERROR,0,OTHER
academicwork.se,NS,NOERROR,6,POSITIVE
academicwork.se,SOA,NOERROR,1,POSITIVE
academicwork.se,CAA,NOERROR,4,POSITIVE
academicwork.se,HTTPS,NXDOMAIN,0,NXDOMAIN
affarsvarlden.se,A,NOERROR,1,POSITIVE
affarsvarlden.se,AAAA,NOERROR,0,NODATA
affarsvarlden.se,MX,NOERROR,1,POSITIVE
affarsvarlden.se,TXT,ERROR,0,OTHER
affarsvarlden.se,NS,NOERROR,2,POSITIVE
affarsvarlden.se,SOA,NOERROR,1,POSITIVE
affarsvarlden.se,CAA,NOERROR,0,NODATA
affarsvarlden.se,HTTPS,NXDOMAIN,0,NXDOMAIN
personligharmoni.se,A,NOERROR,2,POSITIVE
personligharmoni.se,AAAA,NOERROR,2,POSITIVE
personligharmoni.se,MX,NOERROR,0,NODATA
personligharmoni.se,TXT,NOERROR,0,NODATA
personligharmoni.se,NS,NOERROR,2,POSITIVE
personligharmoni.se,SOA,NOERROR,1,POSITIVE
personligharmoni.se,CAA,NOERROR,0,NODATA
personligharmoni.se,HTTPS,NXDOMAIN,0,NXDOMAIN
pureinnovation.se,A,NOERROR,2,POSITIVE
pureinnovation.se,AAAA,NOERROR,2,POSITIVE
pureinnovation.se,MX,NOERROR,0,NODATA
pureinnovation.se,TXT,NOERROR,0,NODATA
pureinnovation.se,NS,NOERROR,2,POSITIVE
pureinnovation.se,SOA,NOERROR,1,POSITIVE
pureinnovation.se,CAA,NOERROR,0,NODATA
pureinnovation.se,HTTPS,NXDOMAIN,0,NXDOMAIN
signport.se,A,NOERROR,1,POSITIVE
signport.se,AAAA,NOERROR,0,NODATA
signport.se,MX,NOERROR,0,NODATA
signport.se,TXT,NOERROR,4,POSITIVE
signport.se,NS,NOERROR,4,POSITIVE
signport.se,SOA,NOERROR,1,POSITIVE
signport.se,CAA,NOERROR,0,NODATA
signport.se,HTTPS,NXDOMAIN,0,NXDOMAIN
smartphoto.se,A,NOERROR,1,POSITIVE
smartphoto.se,AAAA,NOERROR,0,NODATA
smartphoto.se,MX,NOERROR,2,POSITIVE
smartphoto.se,TXT,ERROR,0,OTHER
smartphoto.se,NS,NOERROR,3,POSITIVE
smartphoto.se,SOA,NOERROR,1,POSITIVE
smartphoto.se,CAA,NOERROR,0,NODATA
smartphoto.se,HTTPS,NXDOMAIN,0,NXDOMAIN
lakartidningen.se,A,NOERROR,1,POSITIVE
lakartidningen.se,AAAA,NOERROR,0,NODATA
lakartidningen.se,MX,NOERROR,1,POSITIVE
lakartidningen.se,TXT,NOERROR,5,POSITIVE
lakartidningen.se,NS,NOERROR,2,POSITIVE
lakartidningen.se,SOA,NOERROR,1,POSITIVE
lakartidningen.se,CAA,NOERROR,0,NODATA
lakartidningen.se,HTTPS,NXDOMAIN,0,NXDOMAIN
polarnopyret.se,A,NOERROR,1,POSITIVE
polarnopyret.se,AAAA,NOERROR,0,NODATA
polarnopyret.se,MX,NOERROR,1,POSITIVE
polarnopyret.se,TXT,ERROR,0,OTHER
polarnopyret.se,NS,NOERROR,4,POSITIVE
polarnopyret.se,SOA,NOERROR,1,POSITIVE
polarnopyret.se,CAA,NOERROR,0,NODATA
polarnopyret.se,HTTPS,NXDOMAIN,0,NXDOMAIN
inexchange.se,A,NOERROR,2,POSITIVE
inexchange.se,AAAA,NOERROR,0,NODATA
inexchange.se,MX,NOERROR,5,POSITIVE
inexchange.se,TXT,ERROR,0,OTHER
inexchange.se,NS,NOERROR,5,POSITIVE
inexchange.se,SOA,NOERROR,1,POSITIVE
inexchange.se,CAA,NOERROR,0,NODATA
inexchange.se,HTTPS,NXDOMAIN,0,NXDOMAIN
enalog.se,A,NOERROR,1,POSITIVE
enalog.se,AAAA,NOERROR,0,NODATA
enalog.se,MX,NOERROR,2,POSITIVE
enalog.se,TXT,NOERROR,2,POSITIVE
enalog.se,NS,NOERROR,2,POSITIVE
enalog.se,SOA,NOERROR,1,POSITIVE
enalog.se,CAA,NOERROR,0,NODATA
enalog.se,HTTPS,NXDOMAIN,0,NXDOMAIN
skadekompassen.se,A,NOERROR,3,POSITIVE
skadekompassen.se,AAAA,NOERROR,3,POSITIVE
skadekompassen.se,MX,NOERROR,2,POSITIVE
skadekompassen.se,TXT,NOERROR,2,POSITIVE
skadekompassen.se,NS,NOERROR,2,POSITIVE
skadekompassen.se,SOA,NOERROR,1,POSITIVE
skadekompassen.se,CAA,NOERROR,0,NODATA
skadekompassen.se,HTTPS,NXDOMAIN,0,NXDOMAIN
crimson.se,A,NOERROR,1,POSITIVE
crimson.se,AAAA,NOERROR,0,NODATA
crimson.se,MX,NOERROR,5,POSITIVE
crimson.se,TXT,NOERROR,4,POSITIVE
crimson.se,NS,NOERROR,2,POSITIVE
crimson.se,SOA,NOERROR,1,POSITIVE
crimson.se,CAA,NOERROR,0,NODATA
crimson.se,HTTPS,NXDOMAIN,0,NXDOMAIN
trendrum.se,A,NOERROR,1,POSITIVE
trendrum.se,AAAA,NOERROR,0,NODATA
trendrum.se,MX,NOERROR,1,POSITIVE
trendrum.se,TXT,NOERROR,2,POSITIVE
trendrum.se,NS,NOERROR,2,POSITIVE
trendrum.se,SOA,NOERROR,1,POSITIVE
trendrum.se,CAA,NOERROR,0,NODATA
trendrum.se,HTTPS,NXDOMAIN,0,NXDOMAIN
lantech-server.se,A,NOERROR,1,POSITIVE
lantech-server.se,AAAA,NOERROR,0,NODATA
lantech-server.se,MX,NOERROR,1,POSITIVE
lantech-server.se,TXT,NOERROR,1,POSITIVE
lantech-server.se,NS,NOERROR,2,POSITIVE
lantech-server.se,SOA,NOERROR,1,POSITIVE
lantech-server.se,CAA,NOERROR,0,NODATA
lantech-server.se,HTTPS,NXDOMAIN,0,NXDOMAIN
qasa.se,A,NOERROR,1,POSITIVE
qasa.se,AAAA,NOERROR,0,NODATA
qasa.se,MX,NOERROR,7,POSITIVE
qasa.se,TXT,NOERROR,5,POSITIVE
qasa.se,NS,NOERROR,4,POSITIVE
qasa.se,SOA,NOERROR,1,POSITIVE
qasa.se,CAA,NOERROR,6,POSITIVE
qasa.se,HTTPS,NXDOMAIN,0,NXDOMAIN
harmoniq.se,A,NOERROR,2,POSITIVE
harmoniq.se,AAAA,NOERROR,2,POSITIVE
harmoniq.se,MX,NOERROR,5,POSITIVE
harmoniq.se,TXT,NOERROR,2,POSITIVE
harmoniq.se,NS,NOERROR,2,POSITIVE
harmoniq.se,SOA,NOERROR,1,POSITIVE
harmoniq.se,CAA,NOERROR,0,NODATA
harmoniq.se,HTTPS,NXDOMAIN,0,NXDOMAIN
regeringen.se,A,NOERROR,2,POSITIVE
regeringen.se,AAAA,NOERROR,2,POSITIVE
regeringen.se,MX,NOERROR,1,POSITIVE
regeringen.se,TXT,NOERROR,2,POSITIVE
regeringen.se,NS,NOERROR,5,POSITIVE
regeringen.se,SOA,NOERROR,1,POSITIVE
regeringen.se,CAA,NOERROR,0,NODATA
regeringen.se,HTTPS,NXDOMAIN,0,NXDOMAIN
spelcash.se,A,NOERROR,3,POSITIVE
spelcash.se,AAAA,NOERROR,3,POSITIVE
spelcash.se,MX,NOERROR,4,POSITIVE
spelcash.se,TXT,NOERROR,2,POSITIVE
spelcash.se,NS,NOERROR,2,POSITIVE
spelcash.se,SOA,NOERROR,1,POSITIVE
spelcash.se,CAA,NOERROR,0,NODATA
spelcash.se,HTTPS,NXDOMAIN,0,NXDOMAIN
lux-case.se,A,NOERROR,2,POSITIVE
lux-case.se,AAAA,NOERROR,2,POSITIVE
lux-case.se,MX,NOERROR,5,POSITIVE
lux-case.se,TXT,NOERROR,3,POSITIVE
lux-case.se,NS,NOERROR,2,POSITIVE
lux-case.se,SOA,NOERROR,1,POSITIVE
lux-case.se,CAA,NOERROR,10,POSITIVE
lux-case.se,HTTPS,NXDOMAIN,0,NXDOMAIN
booked.se,A,NOERROR,2,POSITIVE
booked.se,AAAA,NOERROR,0,NODATA
booked.se,MX,NOERROR,1,POSITIVE
booked.se,TXT,NOERROR,1,POSITIVE
booked.se,NS,NOERROR,2,POSITIVE
booked.se,SOA,NOERROR,1,POSITIVE
booked.se,CAA,NOERROR,0,NODATA
booked.se,HTTPS,NXDOMAIN,0,NXDOMAIN
scoutnet.se,A,NOERROR,1,POSITIVE
scoutnet.se,AAAA,NOERROR,0,NODATA
scoutnet.se,MX,NOERROR,0,NODATA
scoutnet.se,TXT,NOERROR,2,POSITIVE
scoutnet.se,NS,NOERROR,4,POSITIVE
scoutnet.se,SOA,NOERROR,1,POSITIVE
scoutnet.se,CAA,NOERROR,0,NODATA
scoutnet.se,HTTPS,NXDOMAIN,0,NXDOMAIN
skk.se,A,NOERROR,1,POSITIVE
skk.se,AAAA,NOERROR,1,POSITIVE
skk.se,MX,NOERROR,4,POSITIVE
skk.se,TXT,NOERROR,3,POSITIVE
skk.se,NS,NOERROR,2,POSITIVE
skk.se,SOA,NOERROR,1,POSITIVE
skk.se,CAA,NOERROR,0,NODATA
skk.se,HTTPS,NXDOMAIN,0,NXDOMAIN
bangerhead.se,A,NOERROR,3,POSITIVE
bangerhead.se,AAAA,NOERROR,3,POSITIVE
bangerhead.se,MX,NOERROR,1,POSITIVE
bangerhead.se,TXT,ERROR,0,OTHER
bangerhead.se,NS,NOERROR,2,POSITIVE
bangerhead.se,SOA,NOERROR,1,POSITIVE
bangerhead.se,CAA,NOERROR,0,NODATA
bangerhead.se,HTTPS,NXDOMAIN,0,NXDOMAIN
flashscore.se,A,NOERROR,1,POSITIVE
flashscore.se,AAAA,NOERROR,0,NODATA
flashscore.se,MX,NOERROR,5,POSITIVE
flashscore.se,TXT,NOERROR,5,POSITIVE
flashscore.se,NS,NOERROR,3,POSITIVE
flashscore.se,SOA,NOERROR,1,POSITIVE
flashscore.se,CAA,NOERROR,0,NODATA
flashscore.se,HTTPS,NXDOMAIN,0,NXDOMAIN
laughterchefs.se,A,NOERROR,1,POSITIVE
laughterchefs.se,AAAA,NOERROR,0,NODATA
laughterchefs.se,MX,NOERROR,1,POSITIVE
laughterchefs.se,TXT,NOERROR,1,POSITIVE
laughterchefs.se,NS,NOERROR,2,POSITIVE
laughterchefs.se,SOA,NOERROR,1,POSITIVE
laughterchefs.se,CAA,NOERROR,0,NODATA
laughterchefs.se,HTTPS,NXDOMAIN,0,NXDOMAIN
vardagsarenan.se,A,NOERROR,2,POSITIVE
vardagsarenan.se,AAAA,NOERROR,2,POSITIVE
vardagsarenan.se,MX,NOERROR,0,NODATA
vardagsarenan.se,TXT,NOERROR,0,NODATA
vardagsarenan.se,NS,NOERROR,2,POSITIVE
vardagsarenan.se,SOA,NOERROR,1,POSITIVE
vardagsarenan.se,CAA,NOERROR,0,NODATA
vardagsarenan.se,HTTPS,NXDOMAIN,0,NXDOMAIN
standoutapp.se,A,NOERROR,1,POSITIVE
standoutapp.se,AAAA,NOERROR,0,NODATA
standoutapp.se,MX,NOERROR,0,NODATA
standoutapp.se,TXT,NOERROR,1,POSITIVE
standoutapp.se,NS,NOERROR,3,POSITIVE
standoutapp.se,SOA,NOERROR,1,POSITIVE
standoutapp.se,CAA,NOERROR,0,NODATA
standoutapp.se,HTTPS,NXDOMAIN,0,NXDOMAIN
dramaten.se,A,NOERROR,1,POSITIVE
dramaten.se,AAAA,NOERROR,0,NODATA
dramaten.se,MX,NOERROR,1,POSITIVE
dramaten.se,TXT,ERROR,0,OTHER
dramaten.se,NS,NOERROR,2,POSITIVE
dramaten.se,SOA,NOERROR,1,POSITIVE
dramaten.se,CAA,NOERROR,0,NODATA
dramaten.se,HTTPS,NXDOMAIN,0,NXDOMAIN
gdmnet.se,A,NOERROR,1,POSITIVE
gdmnet.se,AAAA,NOERROR,1,POSITIVE
gdmnet.se,MX,NOERROR,1,POSITIVE
gdmnet.se,TXT,NOERROR,3,POSITIVE
gdmnet.se,NS,NOERROR,2,POSITIVE
gdmnet.se,SOA,NOERROR,1,POSITIVE
gdmnet.se,CAA,NOERROR,0,NODATA
gdmnet.se,HTTPS,NXDOMAIN,0,NXDOMAIN
swedenet.se,A,NOERROR,1,POSITIVE
swedenet.se,AAAA,NOERROR,0,NODATA
swedenet.se,MX,NOERROR,1,POSITIVE
swedenet.se,TXT,NOERROR,1,POSITIVE
swedenet.se,NS,NOERROR,3,POSITIVE
swedenet.se,SOA,NOERROR,1,POSITIVE
swedenet.se,CAA,NOERROR,0,NODATA
swedenet.se,HTTPS,NXDOMAIN,0,NXDOMAIN
grok.se,A,NOERROR,2,POSITIVE
grok.se,AAAA,NOERROR,0,NODATA
grok.se,MX,NOERROR,0,NODATA
grok.se,TXT,NOERROR,1,POSITIVE
grok.se,NS,NOERROR,2,POSITIVE
grok.se,SOA,NOERROR,1,POSITIVE
grok.se,CAA,NOERROR,0,NODATA
grok.se,HTTPS,NXDOMAIN,0,NXDOMAIN
lantmannenmaskin.se,A,NOERROR,1,POSITIVE
lantmannenmaskin.se,AAAA,NOERROR,0,NODATA
lantmannenmaskin.se,MX,NOERROR,1,POSITIVE
lantmannenmaskin.se,TXT,ERROR,0,OTHER
lantmannenmaskin.se,NS,NOERROR,2,POSITIVE
lantmannenmaskin.se,SOA,NOERROR,1,POSITIVE
lantmannenmaskin.se,CAA,NOERROR,0,NODATA
lantmannenmaskin.se,HTTPS,NXDOMAIN,0,NXDOMAIN
tretti.se,A,NOERROR,2,POSITIVE
tretti.se,AAAA,NOERROR,2,POSITIVE
tretti.se,MX,NOERROR,1,POSITIVE
tretti.se,TXT,ERROR,0,OTHER
tretti.se,NS,NOERROR,2,POSITIVE
tretti.se,SOA,NOERROR,1,POSITIVE
tretti.se,CAA,NOERROR,0,NODATA
tretti.se,HTTPS,NXDOMAIN,0,NXDOMAIN
toyota.se,A,NOERROR,1,POSITIVE
toyota.se,AAAA,NOERROR,0,NODATA
toyota.se,MX,NOERROR,1,POSITIVE
toyota.se,TXT,ERROR,0,OTHER
toyota.se,NS,NOERROR,4,POSITIVE
toyota.se,SOA,NOERROR,1,POSITIVE
toyota.se,CAA,NOERROR,0,NODATA
toyota.se,HTTPS,NXDOMAIN,0,NXDOMAIN
tankebanor.se,A,NOERROR,2,POSITIVE
tankebanor.se,AAAA,NOERROR,2,POSITIVE
tankebanor.se,MX,NOERROR,0,NODATA
tankebanor.se,TXT,NOERROR,0,NODATA
tankebanor.se,NS,NOERROR,2,POSITIVE
tankebanor.se,SOA,NOERROR,1,POSITIVE
tankebanor.se,CAA,NOERROR,0,NODATA
tankebanor.se,HTTPS,NXDOMAIN,0,NXDOMAIN
digitalblickar.se,A,NOERROR,2,POSITIVE
digitalblickar.se,AAAA,NOERROR,2,POSITIVE
digitalblickar.se,MX,NOERROR,0,NODATA
digitalblickar.se,TXT,NOERROR,0,NODATA
digitalblickar.se,NS,NOERROR,2,POSITIVE
digitalblickar.se,SOA,NOERROR,1,POSITIVE
digitalblickar.se,CAA,NOERROR,0,NODATA
digitalblickar.se,HTTPS,NXDOMAIN,0,NXDOMAIN
visionpath.se,A,NOERROR,2,POSITIVE
visionpath.se,AAAA,NOERROR,2,POSITIVE
visionpath.se,MX,NOERROR,0,NODATA
visionpath.se,TXT,NOERROR,0,NODATA
visionpath.se,NS,NOERROR,2,POSITIVE
visionpath.se,SOA,NOERROR,1,POSITIVE
visionpath.se,CAA,NOERROR,0,NODATA
visionpath.se,HTTPS,NXDOMAIN,0,NXDOMAIN
poyry.se,A,NOERROR,1,POSITIVE
poyry.se,AAAA,NOERROR,0,NODATA
poyry.se,MX,NOERROR,1,POSITIVE
poyry.se,TXT,NOERROR,1,POSITIVE
poyry.se,NS,NOERROR,4,POSITIVE
poyry.se,SOA,NOERROR,1,POSITIVE
poyry.se,CAA,NOERROR,0,NODATA
poyry.se,HTTPS,NXDOMAIN,0,NXDOMAIN
vardagsuppdatering.se,A,NOERROR,2,POSITIVE
vardagsuppdatering.se,AAAA,NOERROR,2,POSITIVE
vardagsuppdatering.se,MX,NOERROR,0,NODATA
vardagsuppdatering.se,TXT,NOERROR,0,NODATA
vardagsuppdatering.se,NS,NOERROR,2,POSITIVE
vardagsuppdatering.se,SOA,NOERROR,1,POSITIVE
vardagsuppdatering.se,CAA,ERROR,0,OTHER
vardagsuppdatering.se,HTTPS,ERROR,0,OTHER
miele.se,A,ERROR,0,OTHER
miele.se,AAAA,ERROR,0,OTHER
miele.se,MX,ERROR,0,OTHER
miele.se,TXT,ERROR,0,OTHER
miele.se,NS,ERROR,0,OTHER
miele.se,SOA,ERROR,0,OTHER
miele.se,CAA,ERROR,0,OTHER
miele.se,HTTPS,ERROR,0,OTHER
1ba.se,A,ERROR,0,OTHER
1ba.se,AAAA,ERROR,0,OTHER
1ba.se,MX,ERROR,0,OTHER
1ba.se,TXT,ERROR,0,OTHER
1ba.se,NS,ERROR,0,OTHER
1ba.se,SOA,ERROR,0,OTHER
1ba.se,CAA,ERROR,0,OTHER
1ba.se,HTTPS,NXDOMAIN,0,NXDOMAIN
pwc.se,A,NOERROR,1,POSITIVE
pwc.se,AAAA,NOERROR,0,NODATA
pwc.se,MX,NOERROR,2,POSITIVE
pwc.se,TXT,ERROR,0,OTHER
pwc.se,NS,NOERROR,2,POSITIVE
pwc.se,SOA,NOERROR,1,POSITIVE
pwc.se,CAA,NOERROR,6,POSITIVE
pwc.se,HTTPS,NXDOMAIN,0,NXDOMAIN
teknikvyer.se,A,NOERROR,2,POSITIVE
teknikvyer.se,AAAA,NOERROR,2,POSITIVE
teknikvyer.se,MX,NOERROR,0,NODATA
teknikvyer.se,TXT,NOERROR,0,NODATA
teknikvyer.se,NS,NOERROR,2,POSITIVE
teknikvyer.se,SOA,NOERROR,1,POSITIVE
teknikvyer.se,CAA,NOERROR,0,NODATA
teknikvyer.se,HTTPS,NXDOMAIN,0,NXDOMAIN
affarsvinklar.se,A,NOERROR,2,POSITIVE
affarsvinklar.se,AAAA,NOERROR,2,POSITIVE
affarsvinklar.se,MX,NOERROR,0,NODATA
affarsvinklar.se,TXT,NOERROR,0,NODATA
affarsvinklar.se,NS,NOERROR,2,POSITIVE
affarsvinklar.se,SOA,NOERROR,1,POSITIVE
affarsvinklar.se,CAA,NOERROR,0,NODATA
affarsvinklar.se,HTTPS,NXDOMAIN,0,NXDOMAIN
mshop.se,A,NOERROR,1,POSITIVE
mshop.se,AAAA,NOERROR,0,NODATA
mshop.se,MX,NOERROR,1,POSITIVE
mshop.se,TXT,ERROR,0,OTHER
mshop.se,NS,NOERROR,3,POSITIVE
mshop.se,SOA,NOERROR,1,POSITIVE
mshop.se,CAA,NOERROR,0,NODATA
mshop.se,HTTPS,NXDOMAIN,0,NXDOMAIN
bygdegardarna.se,A,NOERROR,2,POSITIVE
bygdegardarna.se,AAAA,NOERROR,2,POSITIVE
bygdegardarna.se,MX,NOERROR,1,POSITIVE
bygdegardarna.se,TXT,NOERROR,2,POSITIVE
bygdegardarna.se,NS,ERROR,0,OTHER
bygdegardarna.se,SOA,ERROR,0,OTHER
bygdegardarna.se,CAA,ERROR,0,OTHER
bygdegardarna.se,HTTPS,ERROR,0,OTHER
swedavia.se,A,ERROR,0,OTHER
swedavia.se,AAAA,ERROR,0,OTHER
swedavia.se,MX,ERROR,0,OTHER
swedavia.se,TXT,ERROR,0,OTHER
swedavia.se,NS,ERROR,0,OTHER
swedavia.se,SOA,ERROR,0,OTHER
swedavia.se,CAA,ERROR,0,OTHER
swedavia.se,HTTPS,ERROR,0,OTHER
terrariedjur.se,A,ERROR,0,OTHER
terrariedjur.se,AAAA,ERROR,0,OTHER
terrariedjur.se,MX,ERROR,0,OTHER
terrariedjur.se,TXT,ERROR,0,OTHER
terrariedjur.se,NS,ERROR,0,OTHER
terrariedjur.se,SOA,ERROR,0,OTHER
terrariedjur.se,CAA,ERROR,0,OTHER
terrariedjur.se,HTTPS,ERROR,0,OTHER
sweden.se,A,ERROR,0,OTHER
sweden.se,AAAA,ERROR,0,OTHER
sweden.se,MX,ERROR,0,OTHER
sweden.se,TXT,ERROR,0,OTHER
sweden.se,NS,ERROR,0,OTHER
sweden.se,SOA,ERROR,0,OTHER
sweden.se,CAA,ERROR,0,OTHER
sweden.se,HTTPS,ERROR,0,OTHER
outl1.se,A,ERROR,0,OTHER
outl1.se,AAAA,ERROR,0,OTHER
outl1.se,MX,ERROR,0,OTHER
outl1.se,TXT,ERROR,0,OTHER
outl1.se,NS,ERROR,0,OTHER
outl1.se,SOA,ERROR,0,OTHER
outl1.se,CAA,ERROR,0,OTHER
outl1.se,HTTPS,ERROR,0,OTHER
arkitektenstradgard.se,A,ERROR,0,OTHER
arkitektenstradgard.se,AAAA,ERROR,0,OTHER
arkitektenstradgard.se,MX,ERROR,0,OTHER
arkitektenstradgard.se,TXT,ERROR,0,OTHER
arkitektenstradgard.se,NS,ERROR,0,OTHER
arkitektenstradgard.se,SOA,ERROR,0,OTHER
arkitektenstradgard.se,CAA,ERROR,0,OTHER
arkitektenstradgard.se,HTTPS,ERROR,0,OTHER
personligstyrka.se,A,ERROR,0,OTHER
personligstyrka.se,AAAA,ERROR,0,OTHER
personligstyrka.se,MX,ERROR,0,OTHER
personligstyrka.se,TXT,ERROR,0,OTHER
personligstyrka.se,NS,ERROR,0,OTHER
personligstyrka.se,SOA,ERROR,0,OTHER
personligstyrka.se,CAA,ERROR,0,OTHER
personligstyrka.se,HTTPS,ERROR,0,OTHER
rvn.se,A,ERROR,0,OTHER
rvn.se,AAAA,ERROR,0,OTHER
rvn.se,MX,ERROR,0,OTHER
rvn.se,TXT,ERROR,0,OTHER
rvn.se,NS,ERROR,0,OTHER
rvn.se,SOA,ERROR,0,OTHER
rvn.se,CAA,ERROR,0,OTHER
rvn.se,HTTPS,ERROR,0,OTHER
minabibliotek.se,A,ERROR,0,OTHER
minabibliotek.se,AAAA,ERROR,0,OTHER
minabibliotek.se,MX,ERROR,0,OTHER
minabibliotek.se,TXT,ERROR,0,OTHER
minabibliotek.se,NS,ERROR,0,OTHER
minabibliotek.se,SOA,ERROR,0,OTHER
minabibliotek.se,CAA,ERROR,0,OTHER
minabibliotek.se,HTTPS,ERROR,0,OTHER
haxx.se,A,ERROR,0,OTHER
haxx.se,AAAA,ERROR,0,OTHER
haxx.se,MX,ERROR,0,OTHER
haxx.se,TXT,ERROR,0,OTHER
haxx.se,NS,ERROR,0,OTHER
haxx.se,SOA,ERROR,0,OTHER
haxx.se,CAA,ERROR,0,OTHER
haxx.se,HTTPS,ERROR,0,OTHER
cleverservice.se,A,ERROR,0,OTHER
cleverservice.se,AAAA,ERROR,0,OTHER
cleverservice.se,MX,ERROR,0,OTHER
cleverservice.se,TXT,ERROR,0,OTHER
cleverservice.se,NS,ERROR,0,OTHER
cleverservice.se,SOA,ERROR,0,OTHER
cleverservice.se,CAA,ERROR,0,OTHER
cleverservice.se,HTTPS,ERROR,0,OTHER
korsord.se,A,ERROR,0,OTHER
korsord.se,AAAA,ERROR,0,OTHER
korsord.se,MX,ERROR,0,OTHER
korsord.se,TXT,ERROR,0,OTHER
korsord.se,NS,ERROR,0,OTHER
korsord.se,SOA,ERROR,0,OTHER
korsord.se,CAA,ERROR,0,OTHER
korsord.se,HTTPS,ERROR,0,OTHER
matchi.se,A,ERROR,0,OTHER
matchi.se,AAAA,ERROR,0,OTHER
matchi.se,MX,ERROR,0,OTHER
matchi.se,TXT,ERROR,0,OTHER
matchi.se,NS,ERROR,0,OTHER
matchi.se,SOA,ERROR,0,OTHER
matchi.se,CAA,ERROR,0,OTHER
matchi.se,HTTPS,ERROR,0,OTHER
mobil.se,A,ERROR,0,OTHER
mobil.se,AAAA,ERROR,0,OTHER
mobil.se,MX,ERROR,0,OTHER
mobil.se,TXT,ERROR,0,OTHER
mobil.se,NS,ERROR,0,OTHER
mobil.se,SOA,ERROR,0,OTHER
mobil.se,CAA,ERROR,0,OTHER
mobil.se,HTTPS,ERROR,0,OTHER
passasports.se,A,ERROR,0,OTHER
passasports.se,AAAA,ERROR,0,OTHER
passasports.se,MX,ERROR,0,OTHER
passasports.se,TXT,ERROR,0,OTHER
passasports.se,NS,ERROR,0,OTHER
passasports.se,SOA,ERROR,0,OTHER
passasports.se,CAA,ERROR,0,OTHER
passasports.se,HTTPS,ERROR,0,OTHER
ngm.se,A,ERROR,0,OTHER
ngm.se,AAAA,ERROR,0,OTHER
ngm.se,MX,ERROR,0,OTHER
ngm.se,TXT,ERROR,0,OTHER
ngm.se,NS,ERROR,0,OTHER
ngm.se,SOA,ERROR,0,OTHER
ngm.se,CAA,ERROR,0,OTHER
ngm.se,HTTPS,ERROR,0,OTHER
angelholmshem.se,A,ERROR,0,OTHER
angelholmshem.se,AAAA,ERROR,0,OTHER
angelholmshem.se,MX,ERROR,0,OTHER
angelholmshem.se,TXT,ERROR,0,OTHER
angelholmshem.se,NS,ERROR,0,OTHER
angelholmshem.se,SOA,ERROR,0,OTHER
angelholmshem.se,CAA,ERROR,0,OTHER
angelholmshem.se,HTTPS,ERROR,0,OTHER
musikoteket.se,A,ERROR,0,OTHER
musikoteket.se,AAAA,ERROR,0,OTHER
musikoteket.se,MX,ERROR,0,OTHER
musikoteket.se,TXT,ERROR,0,OTHER
musikoteket.se,NS,ERROR,0,OTHER
musikoteket.se,SOA,ERROR,0,OTHER
musikoteket.se,CAA,ERROR,0,OTHER
musikoteket.se,HTTPS,ERROR,0,OTHER
cms.se,A,ERROR,0,OTHER
cms.se,AAAA,ERROR,0,OTHER
cms.se,MX,ERROR,0,OTHER
cms.se,TXT,ERROR,0,OTHER
cms.se,NS,ERROR,0,OTHER
cms.se,SOA,ERROR,0,OTHER
cms.se,CAA,ERROR,0,OTHER
cms.se,HTTPS,ERROR,0,OTHER
thunraz.se,A,ERROR,0,OTHER
thunraz.se,AAAA,ERROR,0,OTHER
thunraz.se,MX,ERROR,0,OTHER
thunraz.se,TXT,ERROR,0,OTHER
thunraz.se,NS,ERROR,0,OTHER
thunraz.se,SOA,ERROR,0,OTHER
thunraz.se,CAA,ERROR,0,OTHER
thunraz.se,HTTPS,ERROR,0,OTHER
autobutler.se,A,ERROR,0,OTHER
